val_loss,avg_val_loss,epoch,step
0.35022351145744324,0.3650304675102234,0,3
0.3276543617248535,0.3525717556476593,1,7
0.3115481436252594,0.3423158526420593,2,11
0.3008648753166199,0.33402565121650696,3,15
0.293810099363327,0.3273230791091919,4,19
0.289225310087204,0.3218805193901062,5,23
0.28657010197639465,0.31746673583984375,6,27
0.28544652462005615,0.3139089345932007,7,31
0.285366415977478,0.31105467677116394,8,35
0.28567928075790405,0.3087478280067444,9,39
0.28596144914627075,0.30684894323349,10,43
0.28604426980018616,0.30524858832359314,11,47
0.2859460115432739,0.3038698434829712,12,51
0.28578057885169983,0.3026638925075531,13,55
0.28561511635780334,0.30159834027290344,14,59
0.2854858338832855,0.30065053701400757,15,63
0.2854126989841461,0.2998040020465851,16,67
0.28537052869796753,0.29904434084892273,17,71
0.285366028547287,0.2983604371547699,18,75
0.2853635251522064,0.29774153232574463,19,79
0.2853919267654419,0.29718017578125,20,83
0.28534501791000366,0.29666560888290405,21,87
0.28532674908638,0.2961931526660919,22,91
0.2853235602378845,0.29575836658477783,23,95
0.28531211614608765,0.2953566014766693,24,99
0.28531673550605774,0.29498475790023804,25,103
0.28534266352653503,0.2946403920650482,26,107
0.28536492586135864,0.29432055354118347,27,111
0.28537794947624207,0.29402247071266174,28,115
0.28535351157188416,0.2937428057193756,29,119
0.2853562831878662,0.2934807240962982,30,123
0.2853446900844574,0.2932341992855072,31,127
0.28533047437667847,0.2930017113685608,32,131
0.2853460907936096,0.2927829921245575,33,135
0.28536349534988403,0.2925769090652466,34,139
0.28534671664237976,0.29238149523735046,35,143
0.2853657007217407,0.2921968698501587,36,147
0.2853669226169586,0.2920217216014862,37,151
0.28532207012176514,0.29185423254966736,38,155
0.28532981872558594,0.29169511795043945,39,159
0.2853390574455261,0.29154378175735474,40,163
0.2853650748729706,0.29140007495880127,41,167
0.2853928506374359,0.29126355051994324,42,171
0.2853403091430664,0.2911319136619568,43,175
0.28532418608665466,0.2910056710243225,44,179
0.2853585481643677,0.2908855080604553,45,183
0.2853517234325409,0.2907702326774597,46,187
0.2853644788265228,0.29065990447998047,47,191
0.28537261486053467,0.2905541658401489,48,195
0.28537121415138245,0.2904525399208069,49,199
0.2853386700153351,0.2903541922569275,50,203
0.2853393852710724,0.29025956988334656,51,207
0.28534096479415894,0.29016849398612976,52,211
0.28532445430755615,0.2900804281234741,53,215
0.28534653782844543,0.28999587893486023,54,219
0.28533777594566345,0.28991416096687317,55,223
0.28536781668663025,0.28983578085899353,56,227
0.2853710353374481,0.28976011276245117,57,231
0.28534814715385437,0.28968656063079834,58,235
0.2853178381919861,0.2896149456501007,59,239
0.2853381037712097,0.2895459830760956,60,243
0.2853721082210541,0.28947973251342773,61,247
0.2853720486164093,0.28941553831100464,62,251
0.28537148237228394,0.28935331106185913,63,255
0.28535887598991394,0.2892928123474121,64,259
0.28536707162857056,0.2892342209815979,65,263
0.28532323241233826,0.28917670249938965,66,267
0.2853306531906128,0.28912094235420227,67,271
0.2853279411792755,0.28906676173210144,68,275
0.28535377979278564,0.28901445865631104,69,279
