val_loss,avg_val_loss,epoch,step
2.387458086013794,2.472177028656006,0,3
2.2253878116607666,2.389914035797119,1,7
2.070838212966919,2.3101449012756348,2,11
1.9242334365844727,2.2329626083374023,3,15
1.7853114604949951,2.1583542823791504,4,19
1.6547584533691406,2.086411952972412,5,23
1.5322246551513672,2.0171384811401367,6,27
1.4175490140914917,1.9505174160003662,7,31
1.3110501766204834,1.886570692062378,8,35
1.2121683359146118,1.8252614736557007,9,39
1.1209192276000977,1.766566276550293,10,43
1.0367368459701538,1.7104254961013794,11,47
0.9591615796089172,1.6567637920379639,12,51
0.8883424401283264,1.6055357456207275,13,55
0.823570728302002,1.556662917137146,14,59
0.764219343662262,1.5100486278533936,15,63
0.7105454802513123,1.4656317234039307,16,67
0.6620930433273315,1.4233402013778687,17,71
0.6182253956794739,1.3830845355987549,18,75
0.5787562727928162,1.3447831869125366,19,79
0.5433087348937988,1.3083524703979492,20,83
0.5114780068397522,1.2737057209014893,21,87
0.4832771122455597,1.2407712936401367,22,91
0.45804548263549805,1.2094621658325195,23,95
0.4357244074344635,1.1797031164169312,24,99
0.41594207286834717,1.1514155864715576,25,103
0.3983211815357208,1.1245193481445312,26,107
0.3829450309276581,1.0989478826522827,27,111
0.36947983503341675,1.0746322870254517,28,115
0.3575862646102905,1.051501750946045,29,119
0.3473533093929291,1.0294971466064453,30,123
0.3383922576904297,1.0085545778274536,31,127
0.3306366801261902,0.9886157512664795,32,131
0.3238770365715027,0.9696232676506042,33,135
0.31799036264419556,0.9515223503112793,34,139
0.31300657987594604,0.93426513671875,35,143
0.3086482882499695,0.917801558971405,36,147
0.3049667477607727,0.9020878076553345,37,151
0.3017857074737549,0.8870802521705627,38,155
0.29910218715667725,0.8727393746376038,39,159
0.2967959940433502,0.8590264320373535,40,163
0.2948693633079529,0.8459064960479736,41,167
0.29321998357772827,0.8333454132080078,42,171
0.2918374538421631,0.821311891078949,43,175
0.2906930148601532,0.8097767233848572,44,179
0.2897166311740875,0.7987115979194641,45,183
0.2889292538166046,0.7880911231040955,46,187
0.2882560193538666,0.7778904438018799,47,191
0.28769898414611816,0.7680866122245789,48,195
0.2872259020805359,0.7586579322814941,49,199
0.28685468435287476,0.7495847940444946,50,203
0.28655487298965454,0.7408484220504761,51,207
0.28628793358802795,0.732430636882782,52,211
0.2861035168170929,0.7243155837059021,53,215
0.28594037890434265,0.716487467288971,54,219
0.28580769896507263,0.7089316844940186,55,223
0.2857018709182739,0.7016345858573914,56,227
0.2856178879737854,0.6945834755897522,57,231
0.2855447232723236,0.6877661347389221,58,235
0.28549352288246155,0.6811715364456177,59,239
0.28545081615448,0.6747889518737793,60,243
0.28542032837867737,0.6686084866523743,61,247
0.2853919267654419,0.6626207232475281,62,251
0.2853749394416809,0.6568169593811035,63,255
0.28535953164100647,0.6511887907981873,64,259
0.2853522300720215,0.6457285284996033,65,263
0.2853430509567261,0.6404287815093994,66,267
0.28533631563186646,0.6352825164794922,67,271
0.285334974527359,0.6302832365036011,68,275
0.28533390164375305,0.6254248023033142,69,279
