val_loss,avg_val_loss,epoch,step
1.885394811630249,1.9556970596313477,0,3
1.7518672943115234,1.8877538442611694,1,7
1.6261115074157715,1.8223432302474976,2,11
1.5082048177719116,1.7595155239105225,3,15
1.3978029489517212,1.6992300748825073,4,19
1.2952868938446045,1.6415239572525024,5,23
1.2002922296524048,1.5863699913024902,6,27
1.1129995584487915,1.5337733030319214,7,31
1.0329941511154175,1.483695387840271,8,35
0.9599564671516418,1.4360827207565308,9,39
0.8934446573257446,1.3908629417419434,10,43
0.832825779914856,1.347936987876892,11,47
0.7778261303901672,1.3072147369384766,12,51
0.727975070476532,1.2685987949371338,13,55
0.6827848553657532,1.2319854497909546,14,59
0.6416451334953308,1.197259545326233,15,63
0.6044813394546509,1.1643273830413818,16,67
0.5708044171333313,1.133089303970337,17,71
0.5402689576148987,1.1034482717514038,18,75
0.5126410126686096,1.0753146409988403,19,79
0.4876318871974945,1.048601746559143,20,83
0.46499529480934143,1.023227572441101,21,87
0.44465091824531555,0.9991202354431152,22,91
0.4262654185295105,0.9762060642242432,23,95
0.40978625416755676,0.9544206857681274,24,99
0.3948395252227783,0.9336954355239868,25,103
0.3815852999687195,0.9139772057533264,26,107
0.36966896057128906,0.895207941532135,27,111
0.3590523302555084,0.8773360848426819,28,115
0.3496021032333374,0.8603124022483826,29,119
0.3411489427089691,0.8440885543823242,30,123
0.3336620330810547,0.8286210894584656,31,127
0.32711857557296753,0.8138710260391235,32,131
0.321372389793396,0.7997996211051941,33,135
0.316287636756897,0.786368727684021,34,139
0.31188058853149414,0.7735447287559509,35,143
0.30802711844444275,0.7612943053245544,36,147
0.3046620190143585,0.749585747718811,37,151
0.3017386198043823,0.7383896112442017,38,155
0.2992754578590393,0.7276794910430908,39,159
0.29709962010383606,0.7174275517463684,40,163
0.29520174860954285,0.7076084017753601,41,167
0.29361140727996826,0.6981993317604065,42,171
0.29223328828811646,0.6891778707504272,43,175
0.291084349155426,0.680523693561554,44,179
0.29009366035461426,0.6722166538238525,45,183
0.2892780303955078,0.6642387509346008,46,187
0.2885623276233673,0.6565719246864319,47,191
0.287984162569046,0.6492001414299011,48,195
0.2874835133552551,0.6421076655387878,49,199
0.2870759665966034,0.6352801322937012,50,203
0.2867354154586792,0.6287038326263428,51,207
0.2864494025707245,0.6223657727241516,52,211
0.2862163782119751,0.6162539720535278,53,215
0.28603440523147583,0.6103571653366089,54,219
0.28588593006134033,0.60466468334198,55,223
0.28577256202697754,0.5991665720939636,56,227
0.2856728136539459,0.5938531160354614,57,231
0.2855878472328186,0.5887153744697571,58,235
0.28552940487861633,0.5837451219558716,59,239
0.2854819893836975,0.5789344310760498,60,243
0.28544193506240845,0.57427579164505,61,247
0.28540489077568054,0.5697621703147888,62,251
0.2853817641735077,0.5653871297836304,63,255
0.285366415977478,0.5611443519592285,64,259
0.28535714745521545,0.5570281147956848,65,263
0.28534695506095886,0.5530328154563904,66,267
0.2853383719921112,0.549153208732605,67,271
0.2853357493877411,0.5453843474388123,68,275
0.2853371202945709,0.541721761226654,69,279
0.2853405177593231,0.5381608605384827,70,283
0.2853385806083679,0.5346975922584534,71,287
0.2853344678878784,0.5313277840614319,72,291
0.285340815782547,0.5280479788780212,73,295
0.2853379547595978,0.5248544216156006,74,299
0.28533387184143066,0.5217437744140625,75,303
0.2853313684463501,0.5187128186225891,76,307
0.2853391766548157,0.515758752822876,77,311
0.2853383719921112,0.5128784775733948,78,315
0.28533583879470825,0.5100693106651306,79,319
0.2853354811668396,0.5073286294937134,80,323
0.28533488512039185,0.504654049873352,81,327
0.28533703088760376,0.5020431280136108,82,331
0.285341739654541,0.49949368834495544,83,335
0.2853430211544037,0.49700355529785156,84,339
0.28534331917762756,0.49457067251205444,85,343
0.28534379601478577,0.4921931028366089,86,347
0.28534868359565735,0.48986902832984924,87,351
0.28534889221191406,0.4875965714454651,88,355
0.28534650802612305,0.4853740334510803,89,359
0.28534939885139465,0.4831998646259308,90,363
0.2853519320487976,0.48107245564460754,91,367
0.2853519022464752,0.4789903163909912,92,371
0.28535252809524536,0.47695204615592957,93,375
0.28535014390945435,0.4749561846256256,94,379
0.2853468358516693,0.4730014503002167,95,383
0.285340279340744,0.4710865318775177,96,387
0.2853374481201172,0.46921029686927795,97,391
0.285338431596756,0.46737155318260193,98,395
0.28534358739852905,0.46556931734085083,99,399
