val_loss,avg_val_loss,epoch,step
1.2321751117706299,1.2937800884246826,0,3
1.131325602531433,1.239628553390503,1,7
1.0531840324401855,1.1930174827575684,2,11
0.9969132542610168,1.153796672821045,3,15
0.9598063230514526,1.1214648485183716,4,19
0.9386319518089294,1.0953458547592163,5,23
0.9292128086090088,1.0745792388916016,6,27
0.9271181225776672,1.058194637298584,7,31
0.9284639358520508,1.0452215671539307,8,35
0.9304780960083008,1.0347903966903687,9,39
0.931700587272644,1.0261995792388916,10,43
0.9318295121192932,1.0189403295516968,11,47
0.9310960173606873,1.0126657485961914,12,51
0.9300058484077454,1.0071550607681274,13,55
0.9289341568946838,1.00226628780365,14,59
0.9281272888183594,0.9979051351547241,15,63
0.9276159405708313,0.9940001964569092,16,67
0.9273601174354553,0.9904928207397461,17,71
0.9272392988204956,0.9873301386833191,18,75
0.9272104501724243,0.9844673275947571,19,79
0.9271946549415588,0.9818639755249023,20,83
0.9272016882896423,0.9794873595237732,21,87
0.9272286295890808,0.9773099422454834,22,91
0.9272639751434326,0.9753081202507019,23,95
0.9273141622543335,0.9734621644020081,24,99
0.9273775219917297,0.97175532579422,25,103
0.9274101257324219,0.9701715707778931,26,107
0.9274325966835022,0.9686978459358215,27,111
0.9274247288703918,0.967322051525116,28,115
0.9274184703826904,0.9660348296165466,29,119
0.9274083375930786,0.9648277759552002,30,123
0.9273998737335205,0.9636935591697693,31,127
0.927386999130249,0.9626257419586182,32,131
0.9273819327354431,0.9616187810897827,33,135
0.9273817539215088,0.9606677293777466,34,139
0.9273824691772461,0.9597681760787964,35,143
0.9273568987846375,0.9589152336120605,36,147
0.9273473024368286,0.9581058025360107,37,151
0.9273661375045776,0.9573373198509216,38,155
0.927369236946106,0.956606388092041,39,159
