val_loss,avg_val_loss,epoch,step
2.0383102893829346,2.045846939086914,0,3
2.023314952850342,2.0383362770080566,1,7
2.0083887577056885,2.0308494567871094,2,11
1.9935320615768433,2.023386001586914,3,15
1.9787598848342896,2.0159482955932617,4,19
1.9640883207321167,2.0085396766662598,5,23
1.9495081901550293,2.0011606216430664,6,27
1.9350062608718872,1.9938101768493652,7,31
1.9205827713012695,1.9864875078201294,8,35
1.90626060962677,1.979194164276123,9,39
1.8920239210128784,1.971929907798767,10,43
1.8778736591339111,1.964694857597351,11,47
1.8638259172439575,1.9574899673461914,12,51
1.8498709201812744,1.9503153562545776,13,55
1.8359962701797485,1.943170428276062,14,59
1.8222280740737915,1.936056137084961,15,63
1.808547019958496,1.9289722442626953,16,67
1.7949633598327637,1.9219192266464233,17,71
1.7814714908599854,1.914896845817566,18,75
1.7680634260177612,1.9079047441482544,19,79
1.7547354698181152,1.9009424448013306,20,83
1.7415094375610352,1.8940106630325317,21,87
1.7283844947814941,1.8871095180511475,22,91
1.7153517007827759,1.8802392482757568,23,95
1.7023887634277344,1.873398780822754,24,99
1.6895194053649902,1.8665884733200073,25,103
1.6767464876174927,1.8598084449768066,26,107
1.664046049118042,1.8530579805374146,27,111
1.6514432430267334,1.8463374376296997,28,115
1.638912558555603,1.839646339416504,29,119
1.6264731884002686,1.8329846858978271,30,123
1.6141303777694702,1.8263527154922485,31,127
1.6018831729888916,1.8197506666183472,32,131
1.589709997177124,1.8131780624389648,33,135
1.5776299238204956,1.8066351413726807,34,139
1.5656424760818481,1.800121784210205,35,143
1.553718090057373,1.7936375141143799,36,147
1.541874647140503,1.7871819734573364,37,151
1.5301260948181152,1.780755639076233,38,155
1.5184639692306519,1.7743582725524902,39,159
1.5068724155426025,1.7679895162582397,40,163
1.4953759908676147,1.76164972782135,41,167
1.4839669466018677,1.7553387880325317,42,171
1.4726297855377197,1.749056339263916,43,175
1.461379885673523,1.7428025007247925,44,179
1.4502016305923462,1.7365769147872925,45,183
1.4391134977340698,1.7303798198699951,46,187
1.4281054735183716,1.7242108583450317,47,191
1.4171769618988037,1.7180702686309814,48,195
1.4063345193862915,1.7119578123092651,49,199
