val_loss,avg_val_loss,epoch,step
1.9931132793426514,2.0605154037475586,0,3
1.8651597499847412,1.9953967332839966,1,7
1.7443324327468872,1.9326306581497192,2,11
1.630692720413208,1.872243046760559,3,15
1.5246646404266357,1.8143134117126465,4,19
1.4259268045425415,1.7588295936584473,5,23
1.3344634771347046,1.7057838439941406,6,27
1.2499914169311523,1.6551401615142822,7,31
1.1718145608901978,1.6068075895309448,8,35
1.0997971296310425,1.5607157945632935,9,39
1.0331779718399048,1.5167542695999146,10,43
0.9717859625816345,1.474833607673645,11,47
0.915112316608429,1.4348535537719727,12,51
0.8624861240386963,1.3966957330703735,13,55
0.8136650919914246,1.360256314277649,14,59
0.768303394317627,1.3254355192184448,15,63
0.7262396812438965,1.292146921157837,16,67
0.6873015761375427,1.2603129148483276,17,71
0.6511083841323853,1.2298526763916016,18,75
0.6176571846008301,1.2007005214691162,19,79
0.5868116021156311,1.1727964878082275,20,83
0.5583137273788452,1.1460798978805542,21,87
0.5319620370864868,1.120491623878479,22,91
0.5079023241996765,1.0959880352020264,23,95
0.4858655631542206,1.0725218057632446,24,99
0.4656989276409149,1.0500469207763672,25,103
0.44725844264030457,1.0285186767578125,26,107
0.43042123317718506,1.0078946352005005,27,111
0.41515520215034485,0.9881366491317749,28,115
0.40116074681282043,0.9692019820213318,29,119
0.38843581080436707,0.9510530233383179,30,123
0.3770090937614441,0.9336577653884888,31,127
0.3667275607585907,0.9169833660125732,32,131
0.35742223262786865,0.9009958505630493,33,135
0.3491443395614624,0.8856666684150696,34,139
0.341665655374527,0.8709639310836792,35,143
0.33496958017349243,0.8568588495254517,36,147
0.3289480209350586,0.8433226346969604,37,151
0.32368341088294983,0.8303316831588745,38,155
0.318917453289032,0.8178581595420837,39,159
0.31470632553100586,0.8058783411979675,40,163
0.3109888434410095,0.7943692803382874,41,167
0.30771055817604065,0.7833088636398315,42,171
0.304804265499115,0.7726754546165466,43,175
0.3022463321685791,0.7624487280845642,44,179
0.30000969767570496,0.7526095509529114,45,183
0.2980254590511322,0.7431390881538391,46,187
0.2963274121284485,0.734020471572876,47,191
0.29481038451194763,0.7252362966537476,48,195
0.2935090959072113,0.7167710065841675,49,199
0.2923564016819,0.7086092233657837,50,203
0.2913609743118286,0.7007365822792053,51,207
0.29048705101013184,0.693139374256134,52,211
0.2897378206253052,0.6858048439025879,53,215
0.28910282254219055,0.6787208318710327,54,219
0.288542777299881,0.6718755960464478,55,223
0.2880931496620178,0.6652587056159973,56,227
0.28768178820610046,0.6588590741157532,57,231
0.2873343229293823,0.6526669859886169,58,235
0.287044882774353,0.6466732025146484,59,239
0.286772757768631,0.6408683657646179,60,243
0.28653469681739807,0.6352440118789673,61,247
0.28633472323417664,0.6297922730445862,62,251
0.2861768901348114,0.624505877494812,63,255
0.28604450821876526,0.6193776726722717,64,259
0.28591832518577576,0.6144006848335266,65,263
0.2858145236968994,0.6095685362815857,66,267
0.28573155403137207,0.6048752665519714,67,271
0.2856658101081848,0.6003150939941406,68,275
0.28561341762542725,0.5958827137947083,69,279
0.2855501174926758,0.5915725231170654,70,283
0.2854980230331421,0.5873797535896301,71,287
0.28545770049095154,0.5832996964454651,72,291
0.28542375564575195,0.5793280005455017,73,295
0.28538060188293457,0.5754603147506714,74,299
0.2853662073612213,0.5716928243637085,75,303
0.28534799814224243,0.5680217742919922,76,307
0.2853337824344635,0.5644434094429016,77,311
0.2853192687034607,0.5609543919563293,78,315
0.28530892729759216,0.5575513243675232,79,319
0.28528812527656555,0.5542310476303101,80,323
0.2852715253829956,0.5509905815124512,81,327
0.28526630997657776,0.5478271842002869,82,331
0.2852552533149719,0.5447381138801575,83,335
0.2852458655834198,0.5417207479476929,84,339
0.2852419316768646,0.538772702217102,85,343
0.2852350175380707,0.535891592502594,86,347
0.285239040851593,0.5330752730369568,87,351
0.2852405309677124,0.5303215980529785,88,355
0.28524139523506165,0.5276283621788025,89,359
0.2852362394332886,0.5249937176704407,90,363
0.2852266728878021,0.5224155187606812,91,367
0.2852226495742798,0.5198922157287598,92,371
0.28522682189941406,0.517422080039978,93,375
0.2852148115634918,0.5150032043457031,94,379
0.2852204740047455,0.5126343369483948,95,383
0.28521496057510376,0.5103137493133545,96,387
0.28522631525993347,0.5080401301383972,97,391
0.2852186858654022,0.5058119297027588,98,395
0.2852192521095276,0.5036278367042542,99,399
