val_loss,avg_val_loss,epoch,step
0.4030306041240692,0.4219651520252228,0,3
0.3720085024833679,0.4053129255771637,1,7
0.34779438376426697,0.3909333050251007,2,11
0.3297833800315857,0.3787033259868622,3,15
0.3170897960662842,0.3684343993663788,4,19
0.3082299828529358,0.3598337769508362,5,23
0.3021647334098816,0.35262513160705566,6,27
0.29809409379959106,0.3465661406517029,7,31
0.295572429895401,0.3414667546749115,8,35
0.29423919320106506,0.33717334270477295,9,39
0.29376715421676636,0.3335561752319336,10,43
0.29377588629722595,0.3304961323738098,11,47
0.29389023780822754,0.32788142561912537,12,51
0.29395779967308044,0.3256198465824127,13,55
0.29389041662216187,0.3236367702484131,14,59
0.29380083084106445,0.3218817114830017,15,63
0.29371529817581177,0.3203169107437134,16,67
0.2936476767063141,0.3189132809638977,17,71
0.2936362028121948,0.3176494240760803,18,75
0.29363778233528137,0.3165059983730316,19,79
0.29366299510002136,0.3154676854610443,20,83
0.2937234342098236,0.31452229619026184,21,87
0.29377514123916626,0.31365782022476196,22,91
0.2937813103199005,0.312862753868103,23,95
0.29378512501716614,0.3121289908885956,24,99
0.29378175735473633,0.31144946813583374,25,103
0.2937285304069519,0.31081658601760864,26,107
0.2937147617340088,0.3102268576622009,27,111
0.29371312260627747,0.3096764087677002,28,115
0.2937602996826172,0.309162974357605,29,119
0.293773889541626,0.30868208408355713,30,123
0.2937658131122589,0.30823007225990295,31,127
0.29373130202293396,0.3078036308288574,32,131
0.29372555017471313,0.3074013888835907,33,135
0.2937147319316864,0.30702123045921326,34,139
0.29372429847717285,0.30666184425354004,35,143
0.29371538758277893,0.3063211441040039,36,147
0.2937566637992859,0.3059989809989929,37,151
0.2937033176422119,0.30569159984588623,38,155
0.2937014400959015,0.3053991496562958,39,159
0.2937172055244446,0.3051210045814514,40,163
0.2937527894973755,0.30485662817955017,41,167
0.29373571276664734,0.3046038746833801,42,171
0.293730765581131,0.3043622672557831,43,175
0.29375728964805603,0.30413171648979187,44,179
0.2937220633029938,0.3039102256298065,45,183
0.2937367558479309,0.30369827151298523,46,187
0.2937210202217102,0.3034946620464325,47,191
0.29372841119766235,0.30329933762550354,48,195
0.29371362924575806,0.30311137437820435,49,199
0.2937278151512146,0.30293092131614685,50,203
0.29377326369285583,0.3027581572532654,51,207
0.29374632239341736,0.3025912642478943,52,211
0.2937736213207245,0.3024309277534485,53,215
0.2937506437301636,0.3022759258747101,54,219
0.2937661409378052,0.3021266460418701,55,223
0.2937445640563965,0.3019821345806122,56,227
0.293730229139328,0.30184227228164673,57,231
0.2937505543231964,0.30170738697052,58,235
0.29375356435775757,0.30157700181007385,59,239
0.2937617003917694,0.3014509379863739,60,243
0.2936883866786957,0.30132773518562317,61,247
0.2936682403087616,0.3012080490589142,62,251
0.2936653792858124,0.3010920286178589,63,255
0.2937283217906952,0.30098044872283936,64,259
0.29375535249710083,0.3008725941181183,65,263
0.2937626540660858,0.30076804757118225,66,267
0.29376357793807983,0.30066654086112976,67,271
0.2937646806240082,0.3005679249763489,68,275
0.29371508955955505,0.3004714250564575,69,279
0.2936677038669586,0.30037692189216614,70,283
0.29369407892227173,0.30028536915779114,71,287
0.2937570810317993,0.30019715428352356,72,291
0.29375067353248596,0.30011120438575745,73,295
0.29373177886009216,0.3000272512435913,74,299
0.29373764991760254,0.299945592880249,75,303
0.29378366470336914,0.29986658692359924,76,307
0.2937406599521637,0.29978904128074646,77,311
0.2937091290950775,0.29971304535865784,78,315
0.29371753334999084,0.2996390163898468,79,319
0.2937339246273041,0.29956701397895813,80,323
0.293758749961853,0.2994970381259918,81,327
0.29372456669807434,0.2994283139705658,82,331
0.2937566339969635,0.29936158657073975,83,335
0.2936785817146301,0.2992955148220062,84,339
0.2936859130859375,0.29923102259635925,85,343
0.293734610080719,0.29916855692863464,86,347
0.29374784231185913,0.2991076707839966,87,351
0.29373058676719666,0.29904791712760925,88,355
0.2937731444835663,0.2989899516105652,89,359
0.2938404977321625,0.2989339828491211,90,363
0.2937239110469818,0.2988779544830322,91,367
0.29369738698005676,0.2988228499889374,92,371
0.29374492168426514,0.29876938462257385,93,375
0.29372790455818176,0.29871687293052673,94,379
0.29375049471855164,0.2986656725406647,95,383
0.29369741678237915,0.2986149787902832,96,387
0.2937110364437103,0.29856544733047485,97,391
0.29375773668289185,0.2985173761844635,98,395
0.29377132654190063,0.2984703779220581,99,399
