val_loss,avg_val_loss,epoch,step
1.6129380464553833,1.6617064476013184,0,3
1.5207421779632568,1.6147183179855347,1,7
1.4325850009918213,1.5691850185394287,2,11
1.3487135171890259,1.5250906944274902,3,15
1.2681843042373657,1.482272982597351,4,19
1.1920956373214722,1.4408190250396729,5,23
1.1200413703918457,1.400721788406372,6,27
1.051967740058899,1.361971378326416,7,31
0.9882810711860657,1.3246023654937744,8,35
0.9281683564186096,1.2885628938674927,9,39
0.8720299601554871,1.2538517713546753,10,43
0.8197986483573914,1.2204631567001343,11,47
0.7714508175849915,1.188390851020813,12,51
0.7261374592781067,1.157573938369751,13,55
0.6842716932296753,1.1279925107955933,14,59
0.6457551121711731,1.099625587463379,15,63
0.6105842590332031,1.07245671749115,16,67
0.5776978135108948,1.0464167594909668,17,71
0.547767698764801,1.0214842557907104,18,75
0.5200583338737488,0.9976068735122681,19,79
0.4951111674308777,0.9747661352157593,20,83
0.47236159443855286,0.9529224634170532,21,87
0.45178931951522827,0.9320418834686279,22,91
0.43286940455436707,0.9120749831199646,23,95
0.41585245728492737,0.8929895162582397,24,99
0.4004700481891632,0.8747480511665344,25,103
0.38662636280059814,0.8573151230812073,26,107
0.37446358799934387,0.8406651020050049,27,111
0.3635026812553406,0.8247596621513367,28,115
0.35354724526405334,0.8095592856407166,29,119
0.3447609543800354,0.7950343489646912,30,123
0.3369385898113251,0.7811526656150818,31,127
0.33011025190353394,0.7678866982460022,32,131
0.32405534386634827,0.7552058100700378,33,135
0.318787544965744,0.7430830597877502,34,139
0.31402549147605896,0.7314869165420532,35,143
0.30986419320106506,0.720391571521759,36,147
0.30628541111946106,0.7097734808921814,37,151
0.30322107672691345,0.699609637260437,38,155
0.3005862534046173,0.6898773908615112,39,159
0.2981715798377991,0.6805510520935059,40,163
0.2961668074131012,0.6716119050979614,41,167
0.2944338917732239,0.6630396842956543,42,171
0.2929094135761261,0.6548145413398743,43,175
0.29167672991752625,0.6469202637672424,44,179
0.2905946671962738,0.6393388509750366,45,183
0.28974324464797974,0.6320555806159973,46,187
0.28896042704582214,0.6250536441802979,47,191
0.2882861793041229,0.6183183193206787,48,195
0.28773364424705505,0.6118362545967102,49,199
0.28734317421913147,0.6055960059165955,50,203
0.28693392872810364,0.5995835065841675,51,207
0.2866109013557434,0.5937877297401428,52,211
0.2863442003726959,0.5881978273391724,53,215
0.2861703634262085,0.5828045010566711,54,219
0.2859937846660614,0.5775973200798035,55,223
0.285864919424057,0.5725674033164978,56,227
0.28573450446128845,0.5677058696746826,57,231
0.2855859696865082,0.5630038380622864,58,235
0.2855672240257263,0.5584557056427002,59,239
0.2856941819190979,0.5540563464164734,60,243
0.2854940593242645,0.5497934222221375,61,247
0.28539419174194336,0.5456622242927551,62,251
0.2853395938873291,0.5416572093963623,63,255
0.28532859683036804,0.5377734899520874,64,259
0.28542715311050415,0.5340071320533752,65,263
0.28549620509147644,0.5303525328636169,66,267
0.2853958010673523,0.5268024206161499,67,271
0.2852921187877655,0.5233522653579712,68,275
0.2853054106235504,0.5199995040893555,69,279
0.2853337824344635,0.5167402625083923,70,283
0.2853366434574127,0.5135703682899475,71,287
0.2853322923183441,0.5104860663414001,72,291
0.2853372097015381,0.5074840784072876,73,295
0.2853359878063202,0.5045610666275024,74,299
0.2853301465511322,0.5017139315605164,75,303
0.2853464186191559,0.49893996119499207,76,307
0.2853599190711975,0.4962364435195923,77,311
0.2853720784187317,0.49360063672065735,78,315
0.28528955578804016,0.49102887511253357,79,319
0.28528404235839844,0.4885197877883911,80,323
0.28534263372421265,0.4860718846321106,81,327
0.2854369878768921,0.48368337750434875,82,331
0.2853417992591858,0.4813499450683594,83,335
0.285348504781723,0.47907084226608276,84,339
0.28530094027519226,0.47684362530708313,85,343
0.28530222177505493,0.4746670126914978,86,347
0.2853860557079315,0.4725402593612671,87,351
0.2854142487049103,0.47046107053756714,88,355
0.2853679358959198,0.4684270918369293,89,359
0.2853236496448517,0.46643683314323425,90,363
0.2853602468967438,0.46448978781700134,91,367
0.28541886806488037,0.4625847637653351,92,371
0.28536513447761536,0.4607192873954773,93,375
0.2853168249130249,0.45889219641685486,94,379
0.28531718254089355,0.4571027457714081,95,383
0.285318523645401,0.455349862575531,96,387
0.2853575050830841,0.45363274216651917,97,391
0.2853436768054962,0.4519498646259308,98,395
0.2853361666202545,0.4503002166748047,99,399
